Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
266877,B004BKLHOS,AJV985MKGCIQ0,"Barbara Rhoades ""Jackie of all Trades""",0,0,5,1299456000,Not your children's graham crackers!,"Have you always liked graham crackers but felt now that you are ""grown up"" they are something you don't want to be seen eatting?  Back to Nature Golden Honey Oat Grahams solves this problem.  They have the taste of our kids graham crackers but are more of a cracker than the crumbly graham crackers we knew as kids.<br /><br />With a bit of oats and honey added to the graham cracker taste, you have the perfect adult graham cracker."
84853,B000FPM2NS,AW41Q5K4R499D,mom of 2,0,1,1,1344643200,Gerber's fruits are cooked,"I've been giving my daughter Gerber fruits, veggies, and meat as everyday-meals since she was 6 months old, thinking that she's got enough vitamins and prebiotics. However, she developed digestive problem and chronic constipation; she almost stopped gaining weight since she was 9 months old. I took her to GI and she told me that those packed fruits are all cooked! And there are additives to keep them fresh for long period of time! I started to puree fruits and veggies using Vitamix, and only use Gerber fruits&veggies when we are out and about. Now, after half a year of probiotics and wholesome food, she's slowly getting better and opens her mouth to food."
250125,B0013MEB40,A22Z9R91N8L7IQ,"T. Coleman ""Rio Grande Tom""",2,5,5,1254614400,Are We Reviewing Our Mistakes Or These Cookies?,"Wow.  So far, two two-star reviews.  One obviously had no idea what they were ordering; the other wants crispy cookies.  Hey, I'm sorry; but these reviews do nobody any good beyond reminding us to look  before ordering.<br /><br />These are chocolate-oatmeal cookies.  If you don't like that combination, don't order this type of cookie.  I find the combo quite nice, really.  The oatmeal sort of ""calms"" the rich chocolate flavor and gives the cookie sort of a coconut-type consistency.  Now let's also remember that tastes differ; so, I've given my opinion.<br /><br />Then, these are soft, chewy cookies -- as advertised.  They are not ""crispy"" cookies, or the blurb would say ""crispy,"" rather than ""chewy.""  I happen to like raw cookie dough; however, I don't see where these taste like raw cookie dough.  Both are soft, however, so is this the confusion?  And, yes, they stick together.  Soft cookies tend to do that.  They aren't individually wrapped, which would add to the cost.  Oh yeah, chocolate chip cookies tend to be somewhat sweet.<br /><br />So, if you want something hard and crisp, I suggest Nabiso's Ginger Snaps.  If you want a cookie that's soft, chewy and tastes like a combination of chocolate and oatmeal, give these a try.  I'm here to place my second order."
215057,B0030VBRCG,A3ULSAJT2X0IP,"E. Davis ""Mommy of 2""",0,0,5,1305849600,Love the medley! So healthy!,Anyone who has a child that refuses veggies should try this! It's a great combo of fruit and veggies- and so easy to feed to older babies- my daughter feeds herself and NO mess! It's great for on the go. Love them!
1128,B000UUYOPW,AGXG6VBHLW8J7,"Danielle M. Karaszkiewicz ""Dani""",1,1,1,1291248000,NOT 6 pieces.,"Even though the item says ""Pack of 6,"" I only received one. I called them up to see where the other 5 were, and they said that Amazon put it incorrectly. Seriously?? They are issuing a refund, but still. I wanted 6, which is what the item says, and instead and only getting the 1. Should we just not trust what's on Amazon now???"
489558,B0029XDZDK,A1UH0Z2NHKRS34,Robert J. Patterson,0,0,5,1268006400,One of my favorites!,"I agree with some other comments about the Tiger in that it is not as strong as you might think, like a Midgnight Magic from Timothy's or Green Mountain. Having tried many of the dark & bold blends, however, I think it is one of the nicest all-around flavors. It's got a nice, deep, complex flavor without the bitterness you find in many of the espresso blends.<br /><br />Black Tiger is always one that I order because I can drink it regularly without the harshness. It's always in the shopping cart!"
196412,B00108ES0Y,ADODNX0PA0UL3,jbennett,0,0,4,1331596800,"Truffles, dark chocolate and cocoa dusted","The cocoa-coated truffles were delicious, but I had the impression they would be a bit softer than they were. Their centers were hard dark chocolate.  Not sure why I was expecting a product different from what I received, but they were delicious regardless.  And there were so many in the one-pound gift box!"
94593,B005T7P2QQ,A235MEPJMXXF66,Frank R. Portscheller,0,0,5,1342310400,delicous,"I recently came across this very delicous soda at a supermarket. It is really refreshing, and is wonderful with a little shot of Hendricks cucumber infused gin.  However, this price is ridiculous, and you should be ashamed of yourself for selling it at this crazy high price. I can get it at my market for $1 a bottle!!"
503172,B001EQ4AKU,A2YQJ44XCVYT0M,Paul J. Ste Marie,4,4,5,1248566400,Tasty chewy cherry goodness!,"These are great.  Lots of (undoubtedly artificial) cherry flavor, and not doughy like <a href=""http://www.amazon.com/gp/product/B000F8J2HO"">Twizzlers Cherry Nibs</a>. Just perfect!"
276598,B000EIVM8C,A1FVZS3YP719L9,Kagunslinger,2,3,4,1271548800,Quick and easy:enjoyable snack with enough calories to satisfy,"I have always been quite a picky eater, and at times have trouble upholding myself to a certain eating schedule, which results in me not eating enough. While trying to change this around, I started to think of possibilities that I could use in order to assure I sustain myself in a healthy way. This lead me to searching amazon for suitable snacks that are somewhat healthy, and provide enough calories to get you going for a little while. Erin's Baker's breakfast cookies is the result of this search. With a good 300 calories, these cookies provides you with a good balance of calories and the needed nutrients (especially coming from the whole grains) while at the same time being a pleasurable eating experience. I have not tasted anything other than the double chocolate chunk, however I can safely say these did not disappoint. I have been ordering them for a few months now, and have now signed up for the monthly subscription option.<br /><br />These are highly recommended as snacks, especially for the mornings where you couldn't help but stay in your nice warm bed a little bit longer, and do not have enough time to make a proper breakfast before having to head out for work or class."
429838,B007RTR9FQ,A2S26YGSVXBCFL,"Morley Dotes ""morleydotes""",0,0,4,1344384000,Leaves my hair clean and smelling good,"My hair is thin, and most shampoos leave my hair feeling dry and stringy. The Clear Scalp Ultra Shea shampoo really cleans without drying my hair out. After rinsing my hair, it no longer feels dry and stringy. I use it in combination with the Ultra Shea conditioner, and my hair feels really good. My wife uses both the shampoo and conditioner and also likes them. My one complaint is that it does not rinse off easily. I have to rinse a lot to get it out of my hair, and my hair is short. While I don't like to use the same shampoo very often, this is one that I will use a lot. My wife and I both love how it smells, too. Try it, I think you'll like it."
60689,B003QNJYXM,A3FVS7RDGMK621,KAO,0,2,3,1285632000,its ok,"i bought one of these bottles because i wanted to try it out first before i got alot of them. i tryed half a bottle since i didnt want to be all hiped up. the taste was horrible..it was like drinking gross medicine. i didnt feel it right away, but i did notice after my walk to my daughters doctor (about 30mins) when i was in the waiting room and i sat down i was pretty tired and could of fell asleep. it was no more than 2 hours of me takingit. im sure if i took the whole bottle i would of gotten more energy. i may buy a few more of these bottles in different flavors. it did help me with early morning appointments that i know i wouldnt of wanted to do( no one likes sitting in  and running back in forth to 3 different offices all day)<br />besides the taste i think its alright"
378737,B008YA1LQK,A3Z6F4SAA13LS,Tattletale,0,0,5,1325116800,Great tasting coffee,"This is going to be a staple in my house from now on- good flavor, less jitters, makes a great 'anytime' coffee. Decaf can be so uninspiring.<br /><br />I wish they would make flavored half caf....are you listening, Green Mountain.."
402767,B000EQX6HO,ASYVOZ7GO4RIS,A Cat and a Book,0,0,4,1349740800,Good potato chip alternative,"I had some of these Terra chips for the first time a few weeks ago and was honestly surprised by how good they were! I have since tried the Original, Mediterranean, and Sweets and Beets flavors. I liked them all, so I'm looking forward to trying even more of the flavors in the future. There are a variety of root vegetable chips in each bag (varies based on what flavor you buy). I like all the veggie chips I've had, though some are harder than others. Terra chips have a great texture--crunchy like regular potato chips rather than soft and chewy like most dried fruits/veggies. This makes them a great alternative to chips with more nutritional value. I really like them and enjoy having them for a snack now and then. I like the Mediterranean flavor best out of the ones I've tried so far, but they are all really good."
192083,B0038KCCMS,A3JEHRDFO8O80E,Brian A. Jewell,2,2,5,1290211200,Delicious Perfume,"I first had these when a Chinese co-worker brought some in...  First taste: Think perfume-scented Jell-o.  Odd, fragrant, unsure.  Second taste:  A little better, but still unsure.  Third taste: Hooked!  They are an acquired taste, but I crave them all the time.  Two jellies are the perfect pick-me-up anytime during the day.  I can't really eat more at a time and fewer somehow falls short.  I finally found some in an Asian market in Florida for way cheaper than here... bummed at the price.  Still, you can't go wrong with these!  My wife hates 'em."
122148,B000ORSIJ4,ANVK4N43LITLU,"D. Sion ""&#34;Chinese Doc&#34;""",0,1,5,1301443200,"Superb, Good quality product.",The Xylitol quality is great and made the perfect cookie.<br />It substitute regular sugar 1:1 and gives you the great benefits of not abusing sugar.<br />Use with confidence.
374309,B00004CI84,A3UZFFYL4HSVPV,"Joshua Bagwell ""Joshua Bagwell""",0,0,5,1223424000,Awsome Movie. Awsome 3-D box cover,Just got it in today an the first thing i noticed is the box cover is 3-d.<br />Has Beetlejuice with a shrinkin head and when you turn it. It has barbra and her husdand on each side of beetejuice with the husband head in beetlejuice's head. It has the soundtrack and the cartoons. So all in all you getting a great movie. Song songs and the cartoon.<br />Worth every dollar
396107,B001EQ4EC4,A2ZL2VZC5Q6Z9Z,K in CLE,0,0,5,1296950400,My favorite,I tried Millstone Coffee about 5 years ago and I've been hooked every since. The best coffee that I've ever had.
352792,B002R8LYWQ,A3GUVVFT1MMI3Z,Bruce Donham,0,0,5,1311120000,An Excellent treat for your cats,"My cats loved the treats and gobbled them up right away.  They really enjoyed the treat, I had to hide them or one of my cats would  bat them down to the floor, and try to get into them."
111504,B000ED9LIU,AHWNZN4JWJCZ4,dd,0,0,5,1307404800,just what i was looking for,"I am so pleased with this purchase.  I had bought 2 ounces of Med. shredded coconut from Whole Foods and paid a much higher price.  This coconut is not as sweet as the one from whole foods but is just as delicious and so much less expensive.  I have made the recipe on the side of the package for chocolate macaroon cookies, simple and delicious.  i use Stevia powder instead of white sugar that is calls for and they are delicious if not better.  better for you for sure.  i also made chocolate macarooms with dried cherries, again delicious.  i also eat this shredded coconut by itself, great snack, low is carbs and good for you.  love love it!  and for this price you get 4 packs of it!  each 24oz.  if you do the math in what i paid for at whole foods for 2 ounces 3.99, you will figure how much you save.  store it in the frig. for longer life.  if you do not use that much, give it away as a gift."
519883,B000YSTIL0,A3NCTCNAUYCH6H,jesse girl,0,0,4,1226016000,Addictive!,"These are quite good. I wasn't too sure about them at first, but the more I ate them the more I liked them."
83209,B000WFGOX0,A1UUPDMSCX10GE,"Tofus Mom ""retail therapy patient""",0,0,5,1334793600,Healthy and Simple,"I'm so happy to have found a high quality wet food for my miniature dachshund. Our family really believes that high quality food is important for a long and healthy life; we try to avoid all fillers and by-products. Our dog loves this formula, which we use one spoon of along with his dry food at each meal.<br /><br />For his size and diet I find that the small cans are more convenient since they last him so long."
108481,B00283A5RA,A1FXB70VUHQ1UN,John Skull,0,0,5,1325462400,"Fresh, Huge, Tasty",Would buy these again. Great quality and freshness. Not too salty or oily and they are about as jumbo as you can get.
17722,B000RJRFNO,A3KUC5K5VSJNU9,"Grranimal ""Fuerkraft""",0,0,5,1345420800,Fantastic!,"Buy it now, please. These are just great, with perfect flavor and texture. I keep them in the refer where they are even more refreshing. Try them with different things: in salads, with crudite, with good dark chocolate, with your tea in the morning, as we do. A+++"
523366,B00560QHRY,AOE0COVOOTEZ2,Fred Wilson,0,0,5,1336608000,Big Red,"I grew up in Southern Indiana and drank Big Red almost everday as a teen.  I have moved to New York and still enjoy the great taste.  All my friends says it tastes like bubble gum, but, I think it has the greatest taste ever.  Fred"
413841,B0026KPDG8,A3KT5JU7RD4Q4O,Jin,0,0,3,1291766400,"Great chip, little salty for me.","I ordered this box of potato chips a few months ago. I love the popchips, it tastes great.<br />One thing I have problem is it's little too salty for me. Anyone who has less tolerance of salt should be careful."
191778,B0029NQTI8,A2A8NCZ2MAMHVE,"John W. Hendricks ""JJ""",0,0,5,1325894400,Like,The product is what I needed. Works out fine receiving it one a month for the dogs. It is also great to order an extra shipment when needed.
115017,B0013JOH38,A2SE23DTPZZQH4,"Denise Fontine ""Denise""",4,4,5,1174176000,gives me sustained energy,I have heard this form of ginseng is best for guys but I love htis stuff too. I drink one bottle when I am feeling tired and it gives me sustained energy and no jitters plus when i take it regualry i have noticed it helps my stress levels.
218048,B0043OYZ8W,A1PSYROWN621AX,"Judy G. Cole ""Love Lost""",0,1,3,1335744000,DOG LOVES IT....but will no longer order this item.,"I have discovered that this product has things in it that can make my dog sick!!  I feed my dog to keep her healthy, was NOT prepared to kill her as I feed her.  She is on meds and a Healthy Pet food now.  I think the company that sells this product should MAKE SURE they are selling a ""Healthy Product"".<br /><br />Thank you Amazon for the opportunity to ""Inform"" other pet owners of this situation."
77093,B001OCKIP0,A1QTHVA826XEOS,Super Mum,0,0,5,1245801600,Great enough to eat plain!,"Sure you could put it in milk and eat it like cereal, sprinkle it as a topping on ice cream or fro-yo, but it is perfect enough to snack right out of the bag.  I love how sweet it is.  I am not a fan of dry-barely-sweet granola but the gooey sugary stuff marketed toward children isn't great either (I'd rather eat a cookie or cake).  This hits that midpoint that is perfect when craving a sweet snack (without going for a full-fledged dessert).  The chocolate is perfect and sweet without being bitter like found in many healthier snacks.<br /><br />Nice perk... the zipper closure at the top.  I can never seem to find a ""Chip Clip"" in my house when I need one though I have bought dozens."
313819,B004JRO1S2,A35LT14WG5BX0T,Lola Bunny,0,0,5,1315612800,Love it!,"Our family eats at Taco Bell on the rare occasion, and I've never been a big fan of their food.  Their sauces on the other hand, I've always liked.  And not only is it cheaper and better quality ingredients to make your own tacos for your family, but now you can have the awesome sauces, too.  I really like this one quite a bit.  It's got a little bit of a kick to it, and it's my husband's favorite.<br /><br />A little bit does go along way, and I cannot imagine anyone using the ""serving size"" of 2 tablespoons!  A teaspoon per taco is MORE than enough.  And I like it that way, that you get plenty of value out of the bottle.  Will definitely buy again, and will buy other flavors as well."
368637,B005K4Q1W2,A4I6N67YHICR8,GPKissimmee,3,3,5,1325116800,Great Instant Sugar Free Cider,"I am surprised by the negative reviews here.  I mean, instant cider (the kind you get in the packets) will never taste like real cider.  This is actually better than the brands of instant cider I have found.  Yes, it is sweet, and the caramel ""finish"" is a nice addition.  This is the only K-Cup product I have found that is sugar free, which I appreciate.  If you enjoy instant cider, I wouldn't hesitate."
201064,B00395570G,A5Z2YD65URJ3M,"Scott Van Rooy ""Scott""",0,0,5,1289088000,great coffee,good to the last drop. my wife drink it all in about 1-1/2 weeks(pack of 2) thats 48 k-cups. i guess it was good.<br />i guess i will get more.
567198,B000LL0R92,A3V1A3C9DTLPME,Peter Faden,0,0,5,1331337600,Clean and tasty beverage.,"I feel like straight coconut water is an acquired taste, but these peach mango ones are just delicious. They aren't too sweet and the mix of peach and mango is more of an accent than a dominant set of flavors. The result is a cool, refreshing beverage in what i consider to be the perfect container size. Where i live, these are priced individually at an average of $1.79, which would be around $21.50 for a twelve pack. So, for the current subscribe & save price of $17.65, you are saving around $4 here on Amazon (if you would have purchased twelve anyway that is).<br />Great taste, competitive price. I am glad to have found these here."
136626,B004SBEHFQ,A2OIQ8B6QRF1DX,Granitejohn,0,0,5,1321574400,Brings back old memories,I remember these from when I was a kid. I have looked for them before. Hope you keep making them
78289,B005X5GBEG,AXATNC1DCF8Z5,HunterS,3,6,5,1330905600,Delicious,"Before drinking SAMU, I would have never thought of buying coconut water. SAMU is so refreshing that it has made me a believer!"
351952,B004W55ZKO,A31KY83IQ3MEKY,MK,0,0,5,1343952000,Love them,"Yummy!  These cookies are delicious, even more favorable they are organic and organic being sold at a decent price!  Enjoy!"
450259,B002SZDJNK,A3CJWSZHGOMRO2,"Chocolaholic ""Choco""",2,2,5,1320883200,dog food for my Bischon Frise,"Since Joy, our Bischon Frise, started eating this food, her fur is no longer oily.  She smells much better.<br /><br />The pieces are very small and easy for her to eat."
35515,B000E3XBT0,A1BKHZ6NTN5ZYF,"Kathleen Dahl ""Pippilongshot""",0,0,5,1281139200,Family Pleaser,"This is a terrific seasoning for all kinds of meat. I may even try it on fish. I have used it with beef burritos, chicken enchiladas, tacos, etc. Everytime I use it, my family and friends love it and ask for ""my"" recipe."
234611,B000KV7ZGQ,A2KQHAKUJQ9AO5,Jessica Douglas,1,1,5,1252886400,Best meal time slower-downer and doggy activity out there,"We bought this for our 5 month old lab to keep her from inhaling her dinner in 5 seconds flat. We have now purchased 2 more as gifts for other dog owners.<br /><br />It took our dog a day and a half to figure this toy out. At first she barked at it since she was frustrated that she could see and smell her kibble but couldn't get to it. After a few happy mistakes with pawing at it and watching us pull the rope, she caught on. Now it takes her 20 minutes to eat her 1.5 cups of kibble inside.<br /><br />Great Features:<br />- Durable and easy to wash Nalgene type material<br />- ""Rope"" is actually a flexible rubber stick, making washing/sanitizing easy<br />- Screw-off bottom makes loading up the toy simple<br />- Translucent bottle so you can see how much kibble is left<br />- Can hold all sorts of sizes of kibble<br /><br />Challenging Feature:<br />- It can sometimes take a few tries to get the bottom screwed back on b/c the threads are narrow. But, then again the bottom has never fallen off and the dog can't figure out how to unscrew the bottom.<br /><br />We had tried other 'treat balls' in the past, but found that they couldn't hold enough kibble to keep the activity going for very long. Other treat ball products were either to big or small for our dog's kibble, making getting the food out either way too easy (it fell right out) or too hard (it took a human with thumbs to get it out). Finally, the other treat balls were a solid rubber which meant in order to know if anything was left you had to pick it up and shake it. These were the kinds that we impossible to clean as well.<br /><br />We highly recommend this product. So does Roxxee, our dog, who still finds eating to be a fun activity."
95130,B004PDIRDA,A12PQYJ4KNQ1KE,Shareen,1,3,5,1316476800,Quick shipment,I was anticipating this product would arrive 3 weeks from date of order and it came in almost a week after I placed the order.  Greatly appreciated!
486712,B0014AUJII,A32NP43I2BS7LW,"M. Mercado ""Amari M.""",1,1,5,1292371200,Good price for the quantity :),It came in a timely fashion & it was a good price for the quantity I received. This tea is good for occasional constipation or to help your body along when it feels irregular.
446430,B0009F3QLG,A3CSS3S13GV2HA,Gretchen Goode,1,1,5,1292889600,Love Amazon!!,"Personally, of all of the teas I have tried, I think YOGI is just the best...if you want an intense ginger flavor, this is the tea for you.  This is just one of  many products I have purchased from Amazon...I am always beyond pleased with the product, service and price...THANK YOU!!!"
167752,B00063464C,A7H3YXZHVOIFI,SadieK,0,0,5,1287532800,Great Piggy Treat,I have two Pot Bellied Pigs and they just love these treats. And I don't worry about giving them these snacks because they are so low in fat. You have no idea how fast pigs gain weight!
306735,B000KNB0OW,A1ZMAP9DMY48U6,kinnasmom,0,0,4,1318464000,"Great taste, great value","Tasted great and was much less expensive that purchasing at my local grocery store.  We put it in the crock pot overnight, and have fresh, hot oatmeal in the morning.  Yum!"
292687,B000WFKGR0,A2Y70HG4JBEP1Q,Sailaway,0,0,5,1336867200,My dog loves this!,"As a newly adopter of a one year old, I tried certain foods with not much success.  My dog loves this food, and I do too, as she eats well and healthy."
16360,B007TJGZ54,A5DNLV9G9J1C5,"Mrs. Shirley D. Kummell ""Darrie""",1,2,5,1254528000,K-cup coffe,We were very pleased with this product and the short time in which we received it.
149020,B004Q3LBTG,A3DS75S4SHJ06F,Hiten N. Dalal,4,5,1,1325116800,Stopped working after just 3 months.,"Update - Feb 27, 2012<br />The product worked fine for about 6 weeks.  In the last two weeks we have had issues where the device wouldn't steam intermittently.  Everything was done exactly the same way.  No user error.  Then finally last week it seems the bearings (I think they have bearing) in the center colum broke.  The underside of the Baby brezza is dark - presumably from the grease in the bearings.  The device would steam, but the blade would not spin.<br />Then today, it stopped steaming as well.  About to send the product back.  Had nothing but problems with this since we got it.  $100 just wasted.  Wouldn't recommend it.  Extrememly frustrating when at the last minute you have to figure out some other way to feed your kid.  Products like this need to work, and work well.  They are after all for children and will be used everyday!  Not sure what kind of quality control this company has.<br /><br />(update after a couple of weeks of use)<br />The product does work well.  Yes there are some lumps but if you manually hit the blend button for a bit longer you can get a very smooth puree for your child.<br />The one other issue I have found is that the blade is a bit difficult to take off.  I have to pull it quite hard 40% of the time - hard enought that I though I was going to break the plastic.  My wife felt the same way.  So my rating of 3 stars don't change, however it is stable and good product and we do use it daily.<br /><br />Overall the product works.  However I did have one major problem.  The first time I tried to use the product, it would steam, and the motor would turn on but the blade wouldn't spin.  I called up Baby Brezza and it turns out they had a manufacturing issue where the belt had slipped off the cog for the blade.  They knew about the issue and immediately told me to remove the 5 screws from the bottom, remove the cover and slip the belt onto the cog.  All in all, it was easy to do and took all but 5 minutes.  However, the fact that you get a product that would not work right out the box was a huge dissapointment and my wife was really frustrated.<br />On the plus side, the lady at Baby Brezza did know the issue and was able to get me going right away.  First time I have had success with customer service with any company."
367754,B003B3OOPA,A1OF61ZUIODK4,heatcoe1427,1,1,5,1334793600,"Love, love, love.....","I love, love, love this product. The other coconut oil that I bought at a local super market taste like lard....yuck. This is creamy and a coconut lovers dream. If you want good tasting food and a great looking body and skin, get this product!!! You really can't go wrong!!!"
401444,B003VIFGWU,A3PAYE3N4WEYU5,Shannon Hamm,1,2,5,1300320000,Wow!,"I just had this soup as a quick lunch and it was incredible! I was actually quite surprised - not by the excellent quality, but by the bold and intense flavors. It is spicy, creamy, and savory. And it is an excellent source of nutrition. The caloric and fat content is a good healthy type of fat coming from coconut milk, which has many health benefits. If you don't like sweet potatoes, spicy red chile's, creamy coconut milk, and a hint of lime - this soup is not for you and I would suggest sticking to the more fake quality other brands tend to offer (with 5 times the sodium and less flavor)."
419342,B0002DGRQ6,A3DLTQQJFTPURF,uplayhard2,0,0,5,1338422400,This it like dog heroin.  There's nothing my dog won't do for liver treats.,"I've been using Freeze Dried Liver treats to train and reward my dogs for about 20 years.  It is like dog heroin for my dogs, there is nothing they won't do for these treats.  It makes training a breeze.  My current dog, Samson, will sit in front of the pantry and drool until I give him a treat.  The treats are expensive so I cut them in quarters so they last longer.  These are 100% meat, no scrap or filler.  These are the only treats I give Samson, my Rottweiler.  You can't go wrong with these treats."
37659,B002R81L92,A248WMU5W6VB4P,Gina porto,0,0,2,1342828800,Melted,"This is a wonderful product, we all love these at work, which is why I bought the 2 lb bag. But somewhere along the way it got overheated and all melted together in a big ball. Ruined the chocolate and ended up throwing it away. I guess don't order in the summer or come up with another shipping solution."
232958,B001EPPFUK,A2KFX7JSUCDSXM,drsing,4,7,4,1287014400,Caviar for less money,"I developed a real craving for some caviar a few weeks ago, after not having had any for a couple of years. I searched though Google, eBay, and Amazon till I found this product. It actually reminded me of a similar brand I used to buy in a Gourmet Giant Supermarket. While searching I was reminded that caviar ranges dramatically in price from thousands of dollars to less than ten for a few ounces. A friend recently told me about a cruise ship locker that held over a million dollars worth on every cruise! The best caviar I ever tasted was at a 5* Marriot hotel in downtown Copenhagen. I ordered their caviar salad appetizer every day during a week long business trip. So with that background in mind for me this product was well worth the $30 some odd dollars I spent with shipping to receive 4 3.5 ounce containers. I even purchased some fancy crackers, and real cr&egrave;me fresh to go with it. I prefer small black caviar to other varieties, and while this purchase wasn't the tastiest I have ever had, it satisfied my craving and more. By wife also enjoyed this treat and complained when I emptied one of the containers before she had her ""fair share."" I would buy this product from this vendor again, but I also plan to compare it with what others have to offer. I would be curious to hear what others have to say about where to get low cost high quality black caviar. Thanks!"
120833,B005K4Q37A,A1W85A81467TCW,britzyhar,1,1,5,1334275200,Hazelnut Exquiste,I have purchased and used 3 boxes of the Hazelnut cappuccino and look forward to a cup or two each day!  Wonderful flavor and reasonable in price.
161378,B005VDDQB6,A2WK2JN96PTS7N,"Noe ""Salt Life""",0,0,5,1348790400,PURE HEAVEN,"I found this product living in Florida and I can say that it brings out the flavor in chicken tremendously! I have not fully marinated with it. I usually rub down my chicken and then pop in the oven at 400 and bake for an hour. It comes out so juicy and flavorful that I can not even go back to cooking chicken any other way.<br />I have yet to use it on other meats, but with the chicken I can say...do not hesitate to give it a try! Beyond AWESOME!!!!"
159079,B002HZEDY0,A1INC3QEY5T3BL,B. Mintz,0,0,4,1319328000,"Fine product, but cans are very hard to open","This is a fine product.  Tastes great, and is organic.  However the cans are very difficult to open, and often require the use of a tool because the pop-top breaks off.  Guessing this is due to inferior quality aluminum."
314466,B001EQ5E5A,A3TVORGCWCN3O,"IBIUBU ""Mimi""",0,0,5,1288742400,Chocolate Turtle Chex Mix,"This Chex mix is one of my favorites.  It has a great mixture of sugar caramel coated cereal, popcorn, peanuts, pretzels, and of course candy coated chocolate bits. Only down side is I can't stop eating it once I start!"
150063,B004DAP7KQ,AQ45BWL9I065Z,A. Delabar,2,3,5,1296086400,Excellent and Verstaile,This is delicious!  It is good on its own or in hot chocolate.  We even used it to make chocolate peppermint martinis!  I love this stuff and cannot wait for the holidays to get more!
536873,B0081XIAUK,AKMZD28GG4HMK,Samduz,1,2,4,1295395200,My Dog gave it 2 paws up :),"My Large Shepard/Chow/Collie Mix is very smart and easily bored. Lets just say he can disembowel a stuffed toy in seconds. Anywhoo, we needed to find a toy that at least challenges him a little bit. The Paw puzzle was fun for him and my family to use. He's definitely food motivated so this was a perfect fit. At first he was laying down while trying to lift up the cups and he couldn't get them up. So i was a little worried they might be a little to smooth for him to lift up but then he stood and gripped the cup in his teeth and pulled it up. He now has the hang of it and can find all the treats in no time. Its great for training (you add the command find it to your routine and it can become a whole new trick/job for your dog). The only down side I can think of is that it's a bit bulky for a toy (you can't just throw it in a dog toy bin) and that it might get old fast for some dogs or owners to use. My other dog is a Amstaff mix and she showed interest in the treats but no desire to search for them lol. So certain breeds may not think this is the bee's knee's. Its easily cleaned, a nice grade of plastic ( although i worry about the cups cracking). You definitely want to supervise while your dog is having fun with this toy. Other than that its fun, and well worth it."
216693,B002ATOUZA,A2II07FLJ2CIRR,Miller,0,0,5,1299196800,Yum...SO Good!,"[...] I took it out of the box rinsed the package kneaded as directed and ate it straight out of the package.  It was so good I will definitely continue to order and probably try the other flavors as well.  Almond butter is a much healthier than Peanut Butter especially this brand and another brand I ate which only contain a few ingredients.  FYI for those who like Peanut Butter Justin's brands are just as healthy as their Almond Butters.  I wanted to try the squeeze packs because the other brand I have eaten in the past though good, it's such a pain to have to stir this huge jar of it every time and I like to keep an eye on my calories so having to measure out a serving from a jar each time gets messy plus it's so bland I always add a little honey to it.  This was was perfect not bland like plain Almond Butter, but not too sweet or salty just enough of everything.  Besides the convenience of not having to stir and measure from a jar I like knowing exactly how much I am getting plus these can be thrown in my purse when I go out for a quick healthy snack when I am out.  Being Gluten, Corn, Soy & Diary Free (among a few other things) makes its difficult when out so it's nice to be able to have something with me that I know is healthy and I am allowed to have."
31944,B0062A87HA,A1VJI502KS9DS7,alexandria ginni,0,0,5,1275436800,great quality at a good price -- and so happy that I found this!,"I had been searching far and wide for canned pumpkin, but to no avail until I came across this product.  Until finding it on Amazon, I had never heard of this brand before.  After reading some of the reviews, I was hesitant, but I love pumpkin, so I placed my order.<br /><br />The items came in less than a week (I ordered right before the Memorial Day holiday weekend).  Every can but one (which had the slightest dent) was in excellent condition.  The cans were packed in a cardboard tray, shrink wrapped and then bubble wrapped before being boxed for shipping.<br /><br />The taste is just right to me -- pumpkin, not too light or too strong.  The consistency is not too thin or too thick, but again, just right. The quality is comparable to (if not better than) its brand name competitor.  The product is organic pumpkin, period.<br /><br />My compliments and gratitude to Farmer's Market Foods. This was my first experience with this product, but I assure you, it will not be my last!"
482566,B0035R8WVO,A69NJNZZZTWY6,D. Alandrobish,2,2,5,1317081600,SALT OF THE EARTH!,"If you think that salt is merely salt, listen up! This salt gives a flavor to food that you<br />would have never imagined. Salt is a flavor enhancer, but this salt tastes like the Rolls<br />Royce of them all. If you want to savor your cooking and kick it up a notch or two, I recommend<br />sprinkling this salt on just about anything you can put in your mouth. BRAVO!"
223427,B002QGK2V8,AWSN2M9MAADEK,"Richard Ohnsman ""True Light""",1,1,5,1258416000,Good stuff with cream,"I'm amazed at the negative reviews here as Timothy's Kaluha has become one of our favorite K-Cups.  Both my wife and I drink our coffee with cream though, so maybe if you were just to drink it black you'd experience something different?  The only beef I have with K-cups (and this is in general, not just the Kaluha) is that they brew a much smaller cup than I'd like.  I almost always have to have at least two cups."
